live_id,species,user_id,user_name,gender,time,content,label
mimipig125,生鲜水果,3x6b2aeu6g7mk8w,诺亚方州957,未知,2025/4/24 17:26,再上点,0
mimipig125,生鲜水果,3xsbm7737ukn5bu,小幸运,未知,2025/4/24 17:26,孩子最喜欢吃洋柿子炒鸡蛋,0
mimipig125,生鲜水果,3x628tj2rgu4tp6,User_1609137270232,未知,2025/4/24 17:27,怎么加粉丝团,0
mimipig125,生鲜水果,3xzbyd65q6yy4n4,海洋,未知,2025/4/24 17:27,喷防腐剂了吗,1
mimipig125,生鲜水果,3x4dcfvu793d8x9,阿香   101,未知,2025/4/24 17:27,看看蓝莓,1
mimipig125,生鲜水果,3xg3uuyarb4v6hy,青青草87586心家,未知,2025/4/24 17:27,分品种吧,1
mimipig125,生鲜水果,3xdxmbdb3rbewcw,三年五班,未知,2025/4/24 17:27,没上车啊,0
mimipig125,生鲜水果,3xq7edfpyvm6xsi,嘉鸿,未知,2025/4/24 17:28,霞可爱[玫瑰],0
mimipig125,生鲜水果,3xzbyd65q6yy4n4,海洋,未知,2025/4/24 17:28,"太谢谢了了,也非常相信霞妹妹",0
mimipig125,生鲜水果,3xzarn9b7ip6yv2, 一 粒 麦 子,未知,2025/4/24 17:28,是捡地柿子嘛,0
mimipig125,生鲜水果,3xbutkz7x7hqy5m,六妹4720,未知,2025/4/24 17:28,拍了两单,1
mimipig125,生鲜水果,3xgwaxy2a7b79xq,春暖花开1570769,未知,2025/4/24 17:28,是产地吗,1
mimipig125,生鲜水果,3xvfmfqvathvzva,梦想成真123654,未知,2025/4/24 17:28,霞上点蓝莓大果呗,1
mimipig125,生鲜水果,3x87f53e2i8adkk,军哥,未知,2025/4/24 17:29,这是金霞吗?,0
mimipig125,生鲜水果,YFD-8023,岩,未知,2025/4/24 17:29,彩椒卖完了吗,1
mimipig125,生鲜水果,3xzarn9b7ip6yv2, 一 粒 麦 子,未知,2025/4/24 17:29,蜘蛛侠,0
mimipig125,生鲜水果,3x7z74qapjqf44e,A月影含香,未知,2025/4/24 17:30,上车啊,1
mimipig125,生鲜水果,3xgwaxy2a7b79xq,春暖花开1570769,未知,2025/4/24 17:30,当水果吃,1
mimipig125,生鲜水果,3xjh8y5ijd3mtbq,静寂如雪,未知,2025/4/24 17:30,这柿子是薄皮的还是厚皮的?,1
