live_id,species,user_id,user_name,gender,time,content,label
ZZLS0221,玩具手作,3xdhdnfbb3ka2fa,静***,未知,2025/4/25 11:04,"周,买麦小米都有啥赠品,没听见",1
ZZLS0221,玩具手作,3xdzgrcc388wz9c,2***,未知,2025/4/25 11:04,这个我记得之前69卖的吧,1
ZZLS0221,玩具手作,3xdhdnfbb3ka2fa,静***,未知,2025/4/25 11:04,"阿尔法蛋那个还39呢,口算机",1
ZZLS0221,玩具手作,3x43kftqgdiq3mg,妍***,未知,2025/4/25 11:04,口算机怎么用?[捂脸][捂脸][捂脸],1
ZZLS0221,玩具手作,3xpb9vdgey3ixfw,***,未知,2025/4/25 11:04,"两个历史,二年级买哪个?",1
ZZLS0221,玩具手作,3x7ht54qgtdk9vm,空***,未知,2025/4/25 11:05,"除了鸡飞飞不能满减,剩下都能满减吧",0
ZZLS0221,玩具手作,3xgksu229w8avwk,女***,未知,2025/4/25 11:05,名人传以后有活动吗,0
ZZLS0221,玩具手作,3xzvcjx3w78hdve,柠***,未知,2025/4/25 11:05,神奇图书馆有活动么,0
ZZLS0221,玩具手作,3xdzgrcc388wz9c,2***,未知,2025/4/25 11:05,"我家买的4个小人的历史,但是孩子和我说听不懂",0
ZZLS0221,玩具手作,3xbhjaim2m8i2zi,梨***,未知,2025/4/25 11:05,7岁买哪个,1
ZZLS0221,玩具手作,3xdzgrcc388wz9c,2***,未知,2025/4/25 11:05,"是不是可以买这个,带入一下",1
ZZLS0221,玩具手作,3xgksu229w8avwk,女***,未知,2025/4/25 11:06,名人传以后有活动吗,0
ZZLS0221,玩具手作,3x6gvrzrezxktyg,转***,未知,2025/4/25 11:06,鸡飞飞不满减吗,1
ZZLS0221,玩具手作,3xbhjaim2m8i2zi,梨***,未知,2025/4/25 11:06,"买了买小米很喜欢,还买什么7岁",1
ZZLS0221,玩具手作,3xdzgrcc388wz9c,2***,未知,2025/4/25 11:06,"我家买的699那个凯叔讲历史都一年了,也没听两集,放着不会坏掉吧[捂脸]",0
ZZLS0221,玩具手作,3xdhdnfbb3ka2fa,静***,未知,2025/4/25 11:07,"周,7岁听麦小米晚不晚",0
ZZLS0221,玩具手作,3xkt7d7fbgks74w,茹***,未知,2025/4/25 11:07,英语听那款,1
ZZLS0221,玩具手作,3xdzgrcc388wz9c,2***,未知,2025/4/25 11:07,这个真是纯纯的讲历史,0
ZZLS0221,玩具手作,3x4dab9s7pif5yy,◇***,未知,2025/4/25 11:07,我就等他换小人呢,0
ZZLS0221,玩具手作,3xv7jqy9gyxqf3i,***,未知,2025/4/25 11:07,这个听得有顺序的吧,0
ZZLS0221,玩具手作,3x767yjapc9sccg,丹***,未知,2025/4/25 11:07,二年级荒野大冒险和福尔摩斯推荐哪个,1
ZZLS0221,玩具手作,3xha3id24394yz2,***,未知,2025/4/25 11:07,历史是四个小人么,0
ZZLS0221,玩具手作,3xdhdnfbb3ka2fa,静***,未知,2025/4/25 11:08,历史那个不用播放机吗,0
ZZLS0221,玩具手作,3xk5kpk4hqnvja9,***,未知,2025/4/25 11:08,3周孩子推荐哪个,1
ZZLS0221,玩具手作,3xr6ykzsugx2vh4,溪***,未知,2025/4/25 11:08,买的荒野冒险昨晚上刚到,1
