live_id,species,user_id,user_name,gender,time,content,label
Ajingjingjing,服饰鞋履,666666,Ripple:,未知,2025/4/26 21:33,要穿什么内衣,1
Ajingjingjing,服饰鞋履,666666,我就是我:,未知,2025/4/26 21:33,11号连衣裙,1
Ajingjingjing,服饰鞋履,666666,小红薯5EB45C0F:,未知,2025/4/26 21:33,是不是洗了容易皱,1
Ajingjingjing,服饰鞋履,666666,李毓萱:,未知,2025/4/26 21:33,"纱裙229,为什么点进去变239",1
Ajingjingjing,服饰鞋履,666666,飛:,未知,2025/4/26 21:33,43号讲一下呗,1
Ajingjingjing,服饰鞋履,666666,丝薇媞:,未知,2025/4/26 21:33,胸围92可以穿最大码吗,1
Ajingjingjing,服饰鞋履,666666,酸奶不吃鱼:,未知,2025/4/26 21:33,"30号链接,160,115穿哪个号码",1
Ajingjingjing,服饰鞋履,666666,A级CSgoDennis:,未知,2025/4/26 21:33,这个抽了吗,0
Ajingjingjing,服饰鞋履,666666,裕粟:,未知,2025/4/26 21:33,那个蓝色的马甲几号链接啊,1
Ajingjingjing,服饰鞋履,666666,裕粟:,未知,2025/4/26 21:33,蓝色的马甲,1
Ajingjingjing,服饰鞋履,666666,我和灏灏:,未知,2025/4/26 21:33,155呢,1
Ajingjingjing,服饰鞋履,666666,小红薯5EB45C0F:,未知,2025/4/26 21:33,153能穿吗,1
Ajingjingjing,服饰鞋履,666666,yoyoShirley:,未知,2025/4/26 21:34,155穿3号会不会太长,1
Ajingjingjing,服饰鞋履,666666,Ripple:,未知,2025/4/26 21:34,158穿行吗,1
Ajingjingjing,服饰鞋履,666666,兔子:,未知,2025/4/26 21:34,什么时候推荐墨镜,1
Ajingjingjing,服饰鞋履,666666,野猫锦鲤本鲤:,未知,2025/4/26 21:34,这个抽吗,0
Ajingjingjing,服饰鞋履,666666,宝琴的小幸运:,未知,2025/4/26 21:34,62号,1
Ajingjingjing,服饰鞋履,666666,棠惜:,未知,2025/4/26 21:34,和盼盼一样身材~能穿吗,1
Ajingjingjing,服饰鞋履,666666,是思雯儿呀:,未知,2025/4/26 21:34,27号,1
Ajingjingjing,服饰鞋履,666666,想吃山楂吗:,未知,2025/4/26 21:34,110斤穿什么码数,1
Ajingjingjing,服饰鞋履,666666,紫琴:,未知,2025/4/26 21:34,76号可以看看吗,1
Ajingjingjing,服饰鞋履,666666,我和灏灏:,未知,2025/4/26 21:34,108斤适合哪个码数,1
Ajingjingjing,服饰鞋履,666666,我和灏灏:,未知,2025/4/26 21:34,费哦等我,0
Ajingjingjing,服饰鞋履,666666,太阳:,未知,2025/4/26 21:34,发券了吗,0
Ajingjingjing,服饰鞋履,666666,小红:,未知,2025/4/26 21:34,120斤,1
Ajingjingjing,服饰鞋履,666666,我和灏灏:,未知,2025/4/26 21:34,等等我,0
Ajingjingjing,服饰鞋履,666666,胡萝卜哒哒哒:,未知,2025/4/26 21:34,最适合梨形身材的是哪条连衣裙?,1
Ajingjingjing,服饰鞋履,666666,momo:,未知,2025/4/26 21:34,裙子小个子可以穿吗,1
Ajingjingjing,服饰鞋履,666666,是思雯儿呀:,未知,2025/4/26 21:34,27号半裙,1
Ajingjingjing,服饰鞋履,666666,吃啥好呢:,未知,2025/4/26 21:34,可以裁短一点吗?,1
Ajingjingjing,服饰鞋履,666666,下一站幸福:,未知,2025/4/26 21:34,鞋子有吗,1
Ajingjingjing,服饰鞋履,666666,团团爱奔跑:,未知,2025/4/26 21:34,身上这件16555kg穿多大,1
