live_id,species,user_id,user_name,gender,time,content,label
ydls666666,户外运动,84021263947,贰呗舞,男,2025/4/24 21:37,"我也点了千把个赞了,我也想要个钓台[比心][比心][比心][比心][比心][比心]",1
ydls666666,户外运动,1273666754340724,Ks,男,2025/4/24 21:37,除了两米四的其他都没有,1
ydls666666,户外运动,77553095902,啊贤,男,2025/4/24 21:37,勇哥点赞点了5000多了想要个钓台勇哥点赞点了5000多了想要个钓台勇哥,1
ydls666666,户外运动,95057114553,孙大圣,男,2025/4/24 21:37,"哈哈,杆捎",0
ydls666666,户外运动,50547432516,@李亮,女,2025/4/24 21:37,没有看到,0
ydls666666,户外运动,487819169241485,用户7519011905204,女,2025/4/24 21:37,钓伞什么时候上,1
ydls666666,户外运动,12532869385,黯然销魂的星仔,女,2025/4/24 21:37,收到了好用,1
ydls666666,户外运动,62220830502,崔山,男,2025/4/24 21:37,没有抢到,1
ydls666666,户外运动,4098571206920647,都不知道取个什么昵称,女,2025/4/24 21:37,就这??,0
ydls666666,户外运动,35633187786461,用户7588234935143,女,2025/4/24 21:37,没抢到,1
ydls666666,户外运动,77521802368,AAA-水泥批发老肖,男,2025/4/24 21:37,以下单,1
ydls666666,户外运动,523815764099448,21点,女,2025/4/24 21:37,1.2卖的竿稍[捂脸][捂脸],0
ydls666666,户外运动,3342943336796446,偷的浮生半日闲,女,2025/4/24 21:37,这叫1.2?,0
ydls666666,户外运动,74905143993,一个打不刘,男,2025/4/24 21:37,"怎么30多,哪里1.2",1
ydls666666,户外运动,3280589249855229,小伙很优秀,男,2025/4/24 21:37,还1.2五根呢,0
ydls666666,户外运动,4459242394757771,初心无悔,女,2025/4/24 21:37,"勇哥,点了1000个赞,可以给个钓台吗勇哥,点了1000个赞,可以给个钓台吗",0
ydls666666,户外运动,1745678962525207,爱你哟么么哒,女,2025/4/24 21:37,哪拿1.2[呲牙],0
ydls666666,户外运动,110121512119,湮雨ヘ过客,男,2025/4/24 21:37,要个钓台,1
ydls666666,户外运动,99013376392,小小涂鸦者,男,2025/4/24 21:37,1.2根本没有,0
ydls666666,户外运动,3274767583180587,有德,女,2025/4/24 21:37,哈哈,0
ydls666666,户外运动,109249812335,DJ小潘安,男,2025/4/24 21:37,别生哈哈哈哈,0
ydls666666,户外运动,822070639856164,兵不厌诈,男,2025/4/24 21:37,"管理,我点了这么多赞",0
ydls666666,户外运动,105169873659,瞿堔堔,男,2025/4/24 21:37,哪里1.2了?,0
ydls666666,户外运动,61530970233,38.8W人,男,2025/4/24 21:37,杆稍1.2呵呵,0
ydls666666,户外运动,2123857785782941,杭州中胜汽销,男,2025/4/24 21:37,1.2呢,1
ydls666666,户外运动,53053277748,@齐大大灬,男,2025/4/24 21:37,1.2在哪呢,1
ydls666666,户外运动,70415517940,磊哥,男,2025/4/24 21:37,"我也定了2000个赞,给我一个钓台",0
ydls666666,户外运动,1095535033849655,狗撵摩托,女,2025/4/24 21:37,1.2买竿稍?,1
ydls666666,户外运动,97779979737,萧瑜军,男,2025/4/24 21:37,1.2的竿稍呵呵呵,0
ydls666666,户外运动,2498554754775271,李辉,女,2025/4/24 21:37,十五块多呀,1
ydls666666,户外运动,111476588509,一场相遇、一生铭记,男,2025/4/24 21:37,怎么辽15.8,1
ydls666666,户外运动,103603480393,___Go,男,2025/4/24 21:37,1.2?,0
ydls666666,户外运动,1305838409754403,老古董,男,2025/4/24 21:37,4.5米,0
ydls666666,户外运动,103275646964,縋Θ絿,女,2025/4/24 21:37,勇哥给我个钓台[比心][比心][比心],1
ydls666666,户外运动,88125510700,⑥？简单ぉ,男,2025/4/24 21:37,我想要7.2的[互粉][互粉],1
ydls666666,户外运动,2181044168037959,绵山浪子,男,2025/4/24 21:37,怎么70多了????,0
ydls666666,户外运动,96713421640,华盛地坪 小刚,男,2025/4/24 21:37,"勇哥,等你的钓台",0
ydls666666,户外运动,92787611071,浮生未歇,女,2025/4/24 21:37,给个钓台,0
ydls666666,户外运动,102262624489,周纪根,男,2025/4/24 21:37,勇哥点赞点了1000多了想要个钓台勇哥点赞点了1000多了想要个钓台勇哥,1
ydls666666,户外运动,2078491583196776,平平淡淡的春天,女,2025/4/24 21:37,抢到了,1
ydls666666,户外运动,764862554964333,做个俗人向钱看,男,2025/4/24 21:37,就这?,0
ydls666666,户外运动,108164977126,凯旋,男,2025/4/24 21:37,1.2呢?,1
ydls666666,户外运动,2357773844380756,差不多先生,男,2025/4/24 21:37,钓台还有吗[捂脸],1
ydls666666,户外运动,96794726256,网太卡了,男,2025/4/24 21:37,我要钓台,1
ydls666666,户外运动,588984514258333,福。,女,2025/4/24 21:37,真蒙人,0
